id,Geographic Area Name,Total,White ,White %,Black or African American,Black %,Asian,Asian %,Other,Other %
0500000US20045,"Douglas County, Kansas",118785,92694,78.03510544,5301,4.462684682,4685,3.944100686,16105,13.55810919
0500000US20047,"Edwards County, Kansas",2907,2400,82.55933953,14,0.481596147,2,0.06879945,491,16.89026488
0500000US20049,"Elk County, Kansas",2483,2253,90.73701168,5,0.201369311,4,0.161095449,221,8.90052356
0500000US20051,"Ellis County, Kansas",28934,25584,88.42192576,340,1.175088132,266,0.919333656,2744,9.48365245
0500000US20053,"Ellsworth County, Kansas",6376,5655,88.69196989,254,3.983688833,31,0.486198243,436,6.838143036
0500000US20055,"Finney County, Kansas",38470,19812,51.49987003,1542,4.00831817,1548,4.023914739,15568,40.46789706
0500000US20057,"Ford County, Kansas",34287,17167,50.0685391,978,2.852393035,417,1.216204392,15725,45.86286348
0500000US20059,"Franklin County, Kansas",25996,23187,89.19449146,305,1.173257424,108,0.415448531,2396,9.216802585
0500000US20061,"Geary County, Kansas",36739,21857,59.49263725,6303,17.15615558,1250,3.402378943,7329,19.94882822
0500000US20063,"Gove County, Kansas",2718,2516,92.56806475,5,0.183958793,15,0.55187638,182,6.696100074
0500000US20065,"Graham County, Kansas",2415,2212,91.5942029,57,2.360248447,14,0.579710145,132,5.465838509
0500000US20067,"Grant County, Kansas",7352,4223,57.44015234,10,0.13601741,14,0.190424374,3105,42.23340588
0500000US20069,"Gray County, Kansas",5653,4879,86.30815496,19,0.336104723,14,0.247656112,741,13.1080842
0500000US20071,"Greeley County, Kansas",1284,1075,83.72274143,2,0.15576324,5,0.3894081,202,15.73208723
0500000US20073,"Greenwood County, Kansas",6016,5494,91.3231383,28,0.465425532,36,0.598404255,458,7.613031915
0500000US20075,"Hamilton County, Kansas",2518,1597,63.42335187,13,0.516282764,5,0.198570294,903,35.86179508
0500000US20077,"Harper County, Kansas",5485,4829,88.04010939,17,0.30993619,15,0.273473108,624,11.37648131
0500000US20079,"Harvey County, Kansas",34024,28658,84.22877968,650,1.910416177,261,0.767105573,4455,13.09369857
0500000US20081,"Haskell County, Kansas",3780,2842,75.18518519,13,0.343915344,2,0.052910053,923,24.41798942
0500000US20083,"Hodgeman County, Kansas",1723,1584,91.93267557,14,0.812536274,12,0.696459663,113,6.558328497
0500000US20085,"Jackson County, Kansas",13232,10727,81.06862152,103,0.778415961,34,0.256952842,2368,17.89600967
0500000US20087,"Jefferson County, Kansas",18368,16797,91.44708188,103,0.56075784,43,0.234102787,1425,7.758057491
0500000US20089,"Jewell County, Kansas",2932,2757,94.0313779,5,0.17053206,10,0.34106412,160,5.457025921
0500000US20091,"Johnson County, Kansas",609863,473342,77.61448063,28781,4.71925662,33030,5.415970472,74710,12.25029228
0500000US20093,"Kearny County, Kansas",3983,2661,66.80893799,41,1.029374843,7,0.175746924,1274,31.98594025
0500000US20095,"Kingman County, Kansas",7470,6925,92.70414993,38,0.508701473,35,0.46854083,472,6.318607764
0500000US20097,"Kiowa County, Kansas",2460,2184,88.7804878,43,1.74796748,16,0.650406504,217,8.821138211
0500000US20099,"Labette County, Kansas",20184,16464,81.56956005,867,4.29548157,91,0.45085216,2762,13.68410622
0500000US20101,"Lane County, Kansas",1574,1406,89.32655654,0,0,0,0,168,10.67344346
0500000US20103,"Leavenworth County, Kansas",81881,64640,78.94383312,6858,8.375569424,1103,1.347076855,9280,11.3335206
0500000US20105,"Lincoln County, Kansas",2939,2740,93.22898945,8,0.272201429,10,0.340251786,181,6.158557332
0500000US20107,"Linn County, Kansas",9591,8906,92.8578876,67,0.698571578,20,0.208528829,598,6.23501199
0500000US20109,"Logan County, Kansas",2762,2513,90.98479363,5,0.18102824,10,0.362056481,234,8.472121651
0500000US20111,"Lyon County, Kansas",32179,23801,73.96438671,651,2.023058516,574,1.783772025,7153,22.22878275
0500000US20113,"McPherson County, Kansas",30223,26965,89.22013036,478,1.581576945,225,0.744466135,2555,8.453826556
0500000US20115,"Marion County, Kansas",11823,10910,92.27776368,122,1.031887,39,0.329865516,752,6.360483803
0500000US20117,"Marshall County, Kansas",10038,9480,94.44112373,42,0.418410042,46,0.458258617,470,4.682207611
0500000US20119,"Meade County, Kansas",4055,3262,80.44389642,37,0.912453761,13,0.320591862,743,18.32305795
0500000US20121,"Miami County, Kansas",34191,30907,90.39513322,436,1.275189377,161,0.470884151,2687,7.85879325
0500000US20123,"Mitchell County, Kansas",5796,5490,94.72049689,19,0.327812284,13,0.224292616,274,4.727398206
0500000US20125,"Montgomery County, Kansas",31486,24297,77.16763006,1566,4.973639078,201,0.638378962,5422,17.2203519
0500000US20127,"Morris County, Kansas",5386,4985,92.55477163,16,0.297066469,18,0.334199777,367,6.813962124
0500000US20129,"Morton County, Kansas",2701,2076,76.86042207,20,0.740466494,31,1.147723066,574,21.25138837
0500000US20131,"Nemaha County, Kansas",10273,9700,94.42227198,64,0.62299231,39,0.379635939,470,4.575099776
0500000US20133,"Neosho County, Kansas",15904,14105,88.68838028,148,0.930583501,84,0.528169014,1567,9.852867203
0500000US20135,"Ness County, Kansas",2687,2347,87.34648307,2,0.074432453,2,0.074432453,336,12.50465203
0500000US20137,"Norton County, Kansas",5459,4863,89.0822495,210,3.846858399,35,0.641143066,351,6.429749038
0500000US20139,"Osage County, Kansas",15766,14706,93.27667132,33,0.209311176,52,0.329823671,975,6.184193835
0500000US20141,"Osborne County, Kansas",3500,3304,94.4,1,0.028571429,18,0.514285714,177,5.057142857
0500000US20143,"Ottawa County, Kansas",5735,5338,93.07759372,30,0.523103749,11,0.191804708,356,6.20749782
0500000US20145,"Pawnee County, Kansas",6253,5361,85.73484727,249,3.982088597,28,0.447785063,615,9.835279066
0500000US20147,"Phillips County, Kansas",4981,4684,94.0373419,19,0.381449508,15,0.301144349,263,5.280064244
0500000US20149,"Pottawatomie County, Kansas",25348,22618,89.22991952,286,1.128294145,200,0.789016885,2244,8.852769449
0500000US20151,"Pratt County, Kansas",9157,8104,88.50060063,106,1.157584362,45,0.491427323,902,9.850387682
0500000US20153,"Rawlins County, Kansas",2561,2283,89.14486529,19,0.741897696,11,0.429519719,248,9.683717298
0500000US20155,"Reno County, Kansas",61898,52761,85.23861837,1863,3.0097903,352,0.568677502,6922,11.18291383
0500000US20157,"Republic County, Kansas",4674,4437,94.92939666,15,0.320924262,11,0.235344459,211,4.514334617
0500000US20159,"Rice County, Kansas",9427,7853,83.30327782,145,1.538135144,30,0.318234857,1399,14.84035218
0500000US20161,"Riley County, Kansas",71959,54567,75.83068136,5011,6.963687655,3367,4.67905335,9014,12.52657763
0500000US20163,"Rooks County, Kansas",4919,4619,93.90119943,29,0.589550722,5,0.101646676,266,5.407603171
0500000US20165,"Rush County, Kansas",2956,2800,94.72259811,7,0.236806495,14,0.473612991,135,4.566982409
0500000US20167,"Russell County, Kansas",6691,6138,91.73516664,60,0.896726947,28,0.418472575,465,6.949633836
0500000US20169,"Saline County, Kansas",54303,43415,79.94954238,1830,3.369979559,1139,2.09749001,7919,14.58298805
0500000US20171,"Scott County, Kansas",5151,4173,81.01339546,14,0.271791885,16,0.310619297,948,18.40419336
0500000US20173,"Sedgwick County, Kansas",523824,357757,68.29717615,46531,8.882945417,22511,4.29743578,97025,18.52244265
0500000US20175,"Seward County, Kansas",21964,9015,41.04443635,672,3.059551994,535,2.435804043,11742,53.46020761
0500000US20177,"Shawnee County, Kansas",178909,132398,74.00298476,14211,7.94314428,2521,1.409096244,29779,16.64477472
0500000US20179,"Sheridan County, Kansas",2447,2257,92.23539027,3,0.122599101,12,0.490396404,175,7.151614221
0500000US20181,"Sherman County, Kansas",5927,5025,84.78150835,103,1.737810022,17,0.286823013,782,13.19385861
0500000US20183,"Smith County, Kansas",3570,3390,94.95798319,17,0.476190476,9,0.25210084,154,4.31372549
0500000US20185,"Stafford County, Kansas",4072,3500,85.95284872,14,0.343811395,13,0.319253438,545,13.38408644
0500000US20187,"Stanton County, Kansas",2084,1257,60.31669866,14,0.671785029,2,0.09596929,811,38.91554702
0500000US20189,"Stevens County, Kansas",5250,3484,66.36190476,20,0.380952381,22,0.419047619,1724,32.83809524
0500000US20191,"Sumner County, Kansas",22382,19934,89.06263962,205,0.915914574,73,0.326154946,2170,9.695290859
0500000US20193,"Thomas County, Kansas",7930,7100,89.5334174,108,1.361916772,47,0.592686003,675,8.511979823
0500000US20195,"Trego County, Kansas",2808,2644,94.15954416,5,0.178062678,12,0.427350427,147,5.235042735
0500000US20197,"Wabaunsee County, Kansas",6877,6303,91.65333721,31,0.450777956,18,0.261742039,525,7.634142795
0500000US20199,"Wallace County, Kansas",1512,1370,90.60846561,3,0.198412698,0,0,139,9.193121693
0500000US20201,"Washington County, Kansas",5530,5153,93.18264014,13,0.235081374,4,0.072332731,360,6.50994575
0500000US20203,"Wichita County, Kansas",2152,1547,71.8866171,3,0.139405204,2,0.092936803,600,27.88104089
0500000US20205,"Wilson County, Kansas",8624,7759,89.96985158,22,0.255102041,35,0.405844156,808,9.369202226
0500000US20207,"Woodson County, Kansas",3115,2890,92.77688604,8,0.25682183,0,0,217,6.966292135
0500000US20209,"Wyandotte County, Kansas",169245,73721,43.5587462,34589,20.43723596,7705,4.552571716,53230,31.45144613
0500000US21001,"Adair County, Kentucky",18903,17322,91.63624821,529,2.798497593,64,0.338570597,988,5.226683595
0500000US21003,"Allen County, Kentucky",20588,19135,92.94249077,204,0.990868467,48,0.233145522,1201,5.83349524
0500000US21005,"Anderson County, Kentucky",23852,21797,91.38437028,492,2.062720107,105,0.440214657,1458,6.112694952
0500000US21007,"Ballard County, Kentucky",7728,7103,91.91252588,208,2.691511387,33,0.427018634,384,4.968944099
0500000US21009,"Barren County, Kentucky",44485,39270,88.27694729,1724,3.875463639,260,0.584466674,3231,7.263122401
0500000US21011,"Bath County, Kentucky",12750,12192,95.62352941,128,1.003921569,21,0.164705882,409,3.207843137
0500000US21013,"Bell County, Kentucky",24097,22388,92.90783085,558,2.315640951,124,0.514586878,1027,4.26194132
0500000US21015,"Boone County, Kentucky",135968,114457,84.17936573,5728,4.212755943,3078,2.263767945,12705,9.344110379
0500000US21017,"Bourbon County, Kentucky",20252,17076,84.31759826,1035,5.11060636,77,0.380209362,2064,10.19158602
0500000US21019,"Boyd County, Kentucky",48261,44282,91.75524751,1310,2.714407078,278,0.576034479,2391,4.954310934
0500000US21021,"Boyle County, Kentucky",30614,25365,82.85424969,2194,7.166655778,361,1.179199059,2694,8.799895473
0500000US21023,"Bracken County, Kentucky",8400,7994,95.16666667,51,0.607142857,13,0.154761905,342,4.071428571
0500000US21025,"Breathitt County, Kentucky",13718,13083,95.37104534,57,0.415512465,39,0.284298003,539,3.92914419
0500000US21027,"Breckinridge County, Kentucky",20432,18831,92.16425215,426,2.084964761,39,0.190877056,1136,5.55990603
0500000US21029,"Bullitt County, Kentucky",82217,75417,91.72920442,1045,1.271026673,451,0.548548354,5304,6.45122055
0500000US21031,"Butler County, Kentucky",12371,11464,92.66833724,15,0.121251314,23,0.185918681,869,7.024492765
0500000US21033,"Caldwell County, Kentucky",12649,11244,88.89240256,674,5.328484465,56,0.442722745,675,5.336390228
0500000US21035,"Calloway County, Kentucky",37103,32626,87.93359028,1313,3.538797402,435,1.172411934,2729,7.355200388
0500000US21037,"Campbell County, Kentucky",93076,83361,89.56229318,2832,3.042674803,1034,1.110920108,5849,6.284111909
0500000US21039,"Carlisle County, Kentucky",4826,4531,93.88727725,63,1.305428927,10,0.207210941,222,4.600082884
0500000US21041,"Carroll County, Kentucky",10810,9567,88.5013876,184,1.70212766,44,0.407030527,1015,9.389454209
0500000US21043,"Carter County, Kentucky",26627,25560,95.99278927,212,0.796184324,63,0.236601945,792,2.974424456
0500000US21045,"Casey County, Kentucky",15941,14974,93.93388119,83,0.520669971,55,0.34502227,829,5.200426573
0500000US21047,"Christian County, Kentucky",72748,48279,66.36471106,15527,21.34354209,973,1.337493814,7969,10.95425304
0500000US21049,"Clark County, Kentucky",36972,32555,88.05312128,1648,4.457427242,212,0.573406903,2557,6.916044574
0500000US21051,"Clay County, Kentucky",20345,18891,92.8532809,839,4.123863357,23,0.113049889,592,2.909805849
0500000US21053,"Clinton County, Kentucky",9253,8745,94.50988868,40,0.43229223,10,0.108073057,458,4.949746028
0500000US21055,"Crittenden County, Kentucky",8990,8559,95.2057842,82,0.912124583,6,0.066740823,343,3.815350389
0500000US21057,"Cumberland County, Kentucky",5888,5462,92.76494565,150,2.547554348,4,0.067934783,272,4.619565217
0500000US21059,"Daviess County, Kentucky",103312,88425,85.59025089,4872,4.715812297,2427,2.349194672,7588,7.34474214
0500000US21061,"Edmonson County, Kentucky",12126,11546,95.21688933,98,0.808180769,32,0.263895761,450,3.711034142
0500000US21063,"Elliott County, Kentucky",7354,6903,93.86728311,246,3.345118303,18,0.244764754,187,2.542833832
0500000US21065,"Estill County, Kentucky",14163,13666,96.49085646,30,0.21181953,7,0.049424557,460,3.247899456
0500000US21067,"Fayette County, Kentucky",322570,220236,68.27541309,48076,14.90405183,13427,4.162507363,40831,12.65802771
0500000US21069,"Fleming County, Kentucky",15082,14381,95.35207532,148,0.981302215,17,0.112717146,536,3.553905318
0500000US21071,"Floyd County, Kentucky",35942,34828,96.90056202,122,0.339435758,97,0.26987925,895,2.490122976
0500000US21073,"Franklin County, Kentucky",51541,41736,80.97631012,4481,8.694049398,1032,2.002289439,4292,8.327351041
0500000US21075,"Fulton County, Kentucky",6515,4599,70.59094398,1444,22.16423638,21,0.322333078,451,6.922486569
0500000US21077,"Gallatin County, Kentucky",8690,7862,90.47180667,74,0.85155351,13,0.149597238,741,8.527042578
0500000US21079,"Garrard County, Kentucky",16953,15581,91.9070371,302,1.781395623,51,0.300831711,1019,6.010735563
0500000US21081,"Grant County, Kentucky",24941,23002,92.22565254,195,0.781845155,67,0.268633976,1677,6.723868329
0500000US21083,"Graves County, Kentucky",36649,31149,84.99276924,1564,4.26751071,181,0.493874321,3755,10.24584573
0500000US21085,"Grayson County, Kentucky",26420,24904,94.26192279,310,1.17335352,96,0.36336109,1110,4.201362604
0500000US21087,"Green County, Kentucky",11107,10447,94.05780139,160,1.440532997,31,0.279103268,469,4.222562348
0500000US21089,"Greenup County, Kentucky",35962,34096,94.81118959,220,0.611756854,230,0.639563984,1416,3.937489572
0500000US21091,"Hancock County, Kentucky",9095,8624,94.8213304,79,0.868609126,38,0.417811985,354,3.892248488
0500000US21093,"Hardin County, Kentucky",110702,82959,74.93902549,12825,11.58515655,2277,2.056873408,12641,11.41894455
0500000US21095,"Harlan County, Kentucky",26831,25107,93.57459655,541,2.016324401,85,0.316797734,1098,4.092281316
0500000US21097,"Harrison County, Kentucky",18692,17357,92.85790713,307,1.642413867,46,0.246094586,982,5.253584421
0500000US21099,"Hart County, Kentucky",19288,17577,91.1291995,705,3.655122356,47,0.243674824,959,4.972003318
0500000US21101,"Henderson County, Kentucky",44793,37648,84.04884692,3652,8.15305963,241,0.538030496,3252,7.260062956
0500000US21103,"Henry County, Kentucky",15678,14215,90.66845261,372,2.372751626,36,0.229621125,1055,6.72917464
0500000US21105,"Hickman County, Kentucky",4521,3902,86.30833886,386,8.537934085,11,0.243309002,222,4.910418049
0500000US21107,"Hopkins County, Kentucky",45423,39331,86.58829227,2947,6.487902604,232,0.510754464,2913,6.413050657
0500000US21109,"Jackson County, Kentucky",12955,12559,96.94326515,12,0.092628329,19,0.146661521,365,2.817445002
0500000US21111,"Jefferson County, Kentucky",782969,499868,63.84262978,168910,21.57301247,27115,3.463100072,87076,11.12125767
0500000US21113,"Jessamine County, Kentucky",52991,45878,86.5769659,2290,4.321488555,658,1.241720292,4165,7.859825253
0500000US21115,"Johnson County, Kentucky",22680,21933,96.70634921,45,0.198412698,101,0.445326279,601,2.649911817
0500000US21117,"Kenton County, Kentucky",169064,143992,85.17011309,8195,4.847276771,2032,1.201911702,14845,8.780698434
0500000US21119,"Knott County, Kentucky",14251,13861,97.26334994,67,0.470142446,18,0.126306926,305,2.140200688
0500000US21121,"Knox County, Kentucky",30193,28616,94.77693505,296,0.980359686,85,0.281522207,1196,3.961183056
0500000US21123,"Larue County, Kentucky",14867,13490,90.73787583,377,2.535817583,29,0.195062891,971,6.531243694
0500000US21125,"Laurel County, Kentucky",62613,58888,94.05075623,447,0.713909252,429,0.685161228,2849,4.550173287
0500000US21127,"Lawrence County, Kentucky",16293,15787,96.89437182,36,0.220953784,23,0.141164917,447,2.743509483
0500000US21129,"Lee County, Kentucky",7395,6909,93.42799189,280,3.786342123,0,0,206,2.785665991
0500000US21131,"Leslie County, Kentucky",10513,10197,96.99419766,45,0.428041472,16,0.152192524,255,2.425568344
0500000US21133,"Letcher County, Kentucky",21548,20841,96.71895304,92,0.426953778,57,0.26452571,558,2.589567477
0500000US21135,"Lewis County, Kentucky",13080,12633,96.58256881,36,0.275229358,9,0.068807339,402,3.073394495
0500000US21137,"Lincoln County, Kentucky",24275,22671,93.39237899,470,1.936148301,60,0.247167868,1074,4.42430484
0500000US21139,"Livingston County, Kentucky",8888,8287,93.23807381,25,0.281278128,15,0.168766877,561,6.311881188
0500000US21141,"Logan County, Kentucky",27432,23902,87.13181686,1682,6.131525226,95,0.346310878,1753,6.39034704
0500000US21143,"Lyon County, Kentucky",8680,7772,89.53917051,510,5.875576037,34,0.391705069,364,4.193548387
0500000US21145,"McCracken County, Kentucky",67875,54304,80.00589319,7598,11.19410681,663,0.97679558,5310,7.82320442
0500000US21147,"McCreary County, Kentucky",16888,15315,90.68569398,916,5.423969683,32,0.189483657,625,3.700852676
